Extent,Prediction
14.28,13.862
14.261,13.758
14.129,13.616
14.113,13.536
14.09,13.625
14.013,13.579
14.055,13.547
13.847,13.507
13.817,13.574
13.839,13.608
13.84,13.577
13.777,13.558
13.822,13.548
13.874,13.297
13.873,13.23
13.862,13.127
13.758,13.007
13.616,12.98
13.536,12.994
13.625,12.953
13.579,12.91
13.547,12.93
13.507,12.839
13.574,12.768
13.608,12.767
13.577,12.805
13.558,12.822
13.548,12.765
13.297,12.746
13.23,12.731
13.127,12.682
13.007,12.624
12.98,12.601
12.994,12.614
12.953,12.483
12.91,12.423
12.93,12.416
12.839,12.357
12.768,12.33
12.767,12.19
12.805,12.098
12.822,12.051
12.765,12.004
12.746,11.98
12.731,11.804
12.682,11.712
12.624,11.631
12.601,11.584
12.614,11.498
12.483,11.512
12.423,11.419
12.416,11.297
12.357,11.219
12.33,11.164
12.19,11.032
12.098,10.918
12.051,10.85
12.004,10.811
11.98,10.751
11.804,10.633
11.712,10.611
11.631,10.582
11.584,10.451
11.498,10.339
11.512,10.281
11.419,10.23
11.297,10.287
11.219,10.191
11.164,10.011
11.032,9.823
10.918,9.739
10.85,9.687
10.811,9.556
10.751,9.575
10.633,9.365
10.611,9.014
10.582,8.783
10.451,8.581
10.339,8.589
10.281,8.566
10.23,8.458
10.287,8.343
10.191,8.142
10.011,8.129
9.823,7.982
9.739,7.763
9.687,7.735
9.556,7.77
9.575,7.613
9.365,7.531
9.014,7.533
8.783,7.437
8.581,7.388
8.589,7.338
8.566,7.258
8.458,7.195
8.343,7.113
8.142,7.104
8.129,7.053
7.982,6.965
7.763,6.884
7.735,6.759
7.77,6.717
7.613,6.693
7.531,6.554
7.533,6.489
7.437,6.512
7.388,6.416
7.338,6.151
7.258,6.071
7.195,6.102
7.113,6.184
7.104,6.134
7.053,6.104
6.965,6.048
6.884,5.947
6.759,5.801
6.717,5.809
6.693,5.836
6.554,5.834
6.489,5.699
6.512,5.653
6.416,5.663
6.151,5.592
6.071,5.584
6.102,5.545
6.184,5.496
6.134,5.411
6.104,5.444
6.048,5.412
5.947,5.341
5.801,5.279
5.809,5.268
5.836,5.189
5.834,5.157
5.699,5.199
5.653,5.056
5.663,5.04
5.592,5.076
5.584,5.083
5.545,5.016
5.496,4.871
5.411,4.841
5.444,4.862
5.412,4.812
5.341,4.771
5.279,4.76
5.268,4.708
5.189,4.703
5.157,4.728
5.199,4.741
5.056,4.74
5.04,4.741
5.076,4.778
5.083,4.839
5.016,4.837
4.871,4.859
4.841,4.904
4.862,4.881
4.812,4.975
4.771,5.077
4.76,5.131
4.708,5.145
4.703,5.12
4.728,5.138
4.741,5.228
4.74,5.371
4.741,5.416
4.778,5.494
4.839,5.545
4.837,5.553
4.859,5.641
4.904,5.719
4.881,5.875
4.975,5.895
5.077,5.966
5.131,6.08
5.145,6.2
5.12,6.301
5.138,6.325
5.228,6.404
5.371,6.596
5.416,6.834
5.494,7.018
5.545,7.062
5.553,7.173
5.641,7.309
5.719,7.518
5.875,7.671
5.895,7.791
5.966,7.903
6.08,8.005
6.2,8.077
6.301,8.132
6.325,
6.404,
6.596,
6.834,
7.018,
7.062,
7.173,
7.309,
7.518,
7.671,
7.791,
7.903,
8.005,
8.077,
8.132,
